TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
0.640000000,-343.04,72.2434,-30.2718,-14.4726,9.48172,-13.0376,-11.774,0.650114,-7.30087,-3.35349,3.44045,-1.267,-3.90212,-5.25596,-5.96292,-4.27963,-3.2526,-2.9776,1.10555,4.03533,3.75882
0.661333333,-332.166,75.9792,-32.6957,-13.6844,11.7028,-15.1006,-9.5202,0.400023,-9.46075,-3.31584,0.726884,-4.09183,-1.28274,-5.25906,-4.7199,-0.422689,-1.05201,-2.54486,1.20886,2.27546,0.118864
0.682666667,-333.189,74.1528,-33.4238,-13.5135,6.70384,-15.8738,-8.66775,-0.865161,-10.0647,-3.12733,5.61052,1.76119,-0.312146,-2.46546,-4.22078,-0.695142,-1.89185,-1.93349,-0.589568,0.176664,0.606541
0.704000000,-332.742,73.4593,-31.7001,-13.3653,9.74356,-16.3264,-13.0502,-1.71662,-8.13074,-4.52397,2.66144,-0.722953,-2.60844,-0.335983,-0.613116,-0.0200388,-1.68939,-2.45197,-0.289244,1.31837,0.406537
0.725333333,-333.717,72.4706,-33.8557,-13.6216,9.18156,-15.8048,-10.5225,1.51496,-6.61069,-0.76195,2.45175,-1.07476,1.06949,-1.44651,-2.66417,-1.82503,-1.71318,-3.46102,-1.71211,-1.08023,0.337577
0.746666667,-338.032,73.0108,-30.0948,-13.0925,9.67477,-15.8161,-10.9646,1.69522,-5.75507,-2.26713,1.10151,-4.34072,-3.5338,-0.916434,-2.49748,-0.885023,0.359403,-0.8081,-0.703471,0.683121,2.60413
0.768000000,-344.399,73.0246,-27.9092,-15.0981,7.46227,-13.5512,-9.20469,2.67101,-5.02507,-2.76487,0.310867,-3.03609,-5.19415,-3.62451,-4.69257,-0.703251,0.41338,-1.43631,-0.053022,1.17436,2.10602
0.789333333,-345.049,72.9705,-26.9277,-14.9484,8.71914,-13.596,-10.6023,1.99348,-7.88947,-4.62257,0.64531,-4.57161,-5.78981,-5.56776,-3.77916,-1.59014,-0.905914,-0.186275,0.94978,1.70917,0.292471
0.810666667,-346.984,71.9354,-26.7935,-12.7179,10.0499,-12.5251,-10.8476,-0.255794,-7.20174,-3.63978,-0.184559,-4.00842,-3.88032,-1.77957,-3.15425,-1.44921,-3.22271,-3.6688,0.323609,2.04234,4.8246
0.832000000,-332.027,73.769,-34.5397,-13.7789,9.47143,-14.7682,-11.7765,-3.48125,-10.1739,-4.00332,2.43511,0.0993104,-1.2471,-0.52003,-1.18956,-1.644,-3.1445,-3.09043,-0.76454,1.51969,3.18483
0.853333333,-334.51,72.6343,-34.8774,-13.6754,9.60742,-18.5353,-12.5573,-0.0480225,-8.86887,-3.99052,1.85996,0.0291165,-0.726985,0.636127,-1.30851,-0.380329,-0.808526,-3.31472,-1.5748,-0.467051,1.83815
0.874666667,-334.472,70.2538,-37.6127,-17.0784,3.80842,-18.9297,-13.3768,-2.75177,-9.00815,-3.60917,2.65934,-0.204547,-1.72311,-0.38403,-0.44573,-1.23204,-2.10925,-4.06886,-2.2949,-1.20053,1.38016
0.896000000,-334.232,71.4147,-33.642,-13.7436,8.19145,-20.2345,-14.7503,-2.04252,-8.8,-3.8739,0.996459,-2.27179,-2.78512,-2.86519,-4.39824,-0.900783,-2.71097,-2.48778,-0.110054,0.520648,2.67445
0.917333333,-340.615,70.7846,-33.4622,-16.8852,9.09092,-14.9279,-13.2026,-2.85249,-10.2254,-5.35726,-0.882833,-2.99736,-4.34113,-3.18008,-3.49591,-3.53871,-3.52927,-4.05584,1.53725,3.76423,3.15231
0.938666667,-344.216,72.0413,-29.0624,-16.3413,9.03505,-14.8183,-14.8678,-4.98401,-6.48631,-4.67808,0.447347,-4.48865,-6.98526,-5.86114,-6.17071,-4.33068,-3.92866,-1.97412,1.17419,4.78454,3.15
0.960000000,-343.846,73.1513,-25.7752,-15.4134,10.5417,-13.8924,-16.0583,-2.64492,-8.42941,-5.54341,0.915729,-1.66379,-4.60899,-3.42579,-5.1524,-3.7855,-1.72152,-1.93268,2.62049,4.50068,0.659971
0.981333333,-342.423,74.4169,-27.3361,-13.1471,9.65535,-14.6267,-13.5329,-0.809282,-7.48667,-4.23464,3.39205,-2.33038,-4.63716,-3.12916,-4.58207,-3.01832,-2.53081,-1.65223,1.36725,3.06764,2.76167
1.002666667,-333.511,71.0731,-36.6318,-14.4236,7.55833,-15.1661,-9.14573,0.984674,-7.21952,-2.03846,4.19702,0.540699,0.0485262,-3.70161,-4.05147,-2.08502,-2.58965,-4.60551,-3.32908,-1.13194,-0.243354
1.024000000,-331.273,73.0821,-31.2625,-13.6997,7.04461,-16.4803,-11.6709,-2.07077,-9.17466,-4.50533,2.51791,-0.20046,-1.65205,-2.8731,-4.09449,-1.27034,-1.15496,-2.96792,-0.236631,1.78223,1.9849
1.045333333,-338.093,70.2308,-32.1946,-11.2036,10.1116,-16.0391,-12.8958,-2.99552,-7.26741,-0.382061,6.05465,1.44127,1.23125,0.681544,-3.96947,-1.44251,-2.09731,-2.5475,-1.23972,0.8864,2.51005
1.066666667,-333.522,74.8127,-30.4544,-11.0635,8.85433,-17.4208,-13.0737,1.49699,-5.43773,-1.49692,3.52432,-1.81149,-2.59919,-2.63526,-2.32033,-0.193032,-1.84934,-4.80476,-1.91472,2.63683,2.93011
1.088000000,-339.615,75.7628,-26.8102,-11.6388,8.59326,-13.6392,-11.8997,0.126033,-7.10233,-2.88519,1.31315,-1.95995,-3.5611,-2.48325,-4.35521,-1.21791,-0.842308,-0.913414,1.47466,1.39856,1.56871
1.109333333,-342.951,75.6248,-25.5764,-16.1901,12.1805,-10.0298,-13.1489,-0.120335,-6.64645,-1.85342,3.80134,-2.80211,-4.01362,-2.69129,-4.27312,-4.42886,-2.98546,-2.19813,1.30838,4.70059,3.43985
1.130666667,-347.281,73.5134,-24.0047,-13.6219,12.2618,-9.06676,-12.7786,-1.98097,-5.12164,-2.24527,3.13011,0.136257,-6.44272,-5.30539,-1.67946,-2.26972,-4.99817,-4.2621,1.39261,6.58085,5.2726
1.152000000,-334.657,74.9011,-30.8729,-13.0105,8.20946,-13.4007,-9.07883,0.24376,-6.88406,-2.296,1.80582,-2.75286,-2.62308,-2.15617,-2.73757,-0.806848,-2.82617,-4.0033,1.21374,2.23082,2.84318
1.173333333,-335.066,71.948,-32.6529,-11.726,9.30347,-16.8919,-11.8596,0.0465433,-7.304,-1.1692,5.38745,1.25901,-1.44876,-1.2834,-0.693338,0.51083,-3.71198,-4.11189,-2.13417,-0.808056,1.27473
1.194666667,-333.323,73.0976,-32.2883,-13.2696,10.2492,-15.5112,-12.1122,-2.03212,-10.371,-3.50707,5.73781,2.55234,-1.91766,0.64962,-1.16947,-0.665205,-2.71552,-4.92945,-0.660291,2.1068,2.81323
1.216000000,-334.983,70.5297,-35.5407,-13.2689,10.9533,-16.607,-12.4237,-0.627237,-6.42342,0.383969,7.20591,2.65392,0.521227,-1.87058,-3.86577,0.0715372,-2.9656,-3.52027,0.575097,0.889527,0.456349
1.237333333,-335.915,73.325,-31.9155,-13.174,13.8751,-13.8382,-12.2974,-0.0744612,-7.14432,-2.88501,2.62031,-2.89682,-3.47138,-2.68582,-4.52293,-2.27394,-3.74919,-2.72794,1.30822,3.90618,3.44261
1.258666667,-342.342,72.4137,-27.1285,-12.3117,11.8977,-13.2419,-14.5389,-2.61426,-5.90221,-2.3106,4.01943,0.0859506,-6.71709,-6.10125,-5.44052,-1.08332,-0.689548,-3.06352,0.878567,3.32525,2.57808
1.280000000,-341.183,74.3236,-26.6375,-13.561,9.84551,-13.3287,-11.0793,-2.04229,-8.25063,-2.21305,3.15375,-1.5626,-6.01675,-5.48406,-4.97765,-0.33681,-1.08334,-2.94861,1.13677,4.11634,3.33286
1.301333333,-344.458,70.2116,-29.6688,-14.8348,9.13838,-14.4823,-13.8746,-3.15466,-7.80206,-1.73227,3.6218,1.74408,-3.94439,-5.64113,-3.66489,-1.96581,-1.91797,-1.10933,4.24494,5.19443,1.75885
1.322666667,-334.468,69.5723,-39.4226,-15.8215,7.29394,-18.3898,-10.469,1.79617,-6.14969,1.08487,4.04917,-0.166787,1.18884,0.170228,-2.68525,-2.12587,-2.25846,-2.9934,0.397338,1.72578,-0.479042
1.344000000,-340.824,71.1974,-30.8498,-12.4319,8.07251,-15.8767,-12.7505,-1.3088,-9.67355,-3.97523,3.91345,2.86993,-1.29516,-1.79753,-2.08097,-1.44503,-1.8904,0.403356,1.6877,1.02325,1.65136
1.365333333,-341.526,68.7121,-34.8049,-13.2487,8.0333,-15.6946,-11.8862,-1.76083,-8.6262,-0.526389,5.91952,3.04491,0.280455,0.141974,-2.21463,-2.2737,-1.59955,-1.22792,0.80202,-0.559774,-0.782818
1.386666667,-338.229,71.2105,-30.7105,-11.9592,7.5537,-17.6497,-12.2356,-1.23467,-7.31221,-2.8365,1.84335,-1.19536,-1.0611,-3.05578,-4.27395,-1.83611,-0.817516,-2.58184,-1.31953,2.41752,2.72887
1.408000000,-346.012,70.2728,-26.9333,-11.7293,9.36568,-16.1331,-10.9802,1.62766,-5.6048,-2.52894,0.288116,-5.49838,-4.72616,-3.00866,-3.39255,-1.24691,-1.46017,-2.04626,1.01483,1.96084,2.21172
1.429333333,-350.137,70.2292,-25.3098,-11.7086,7.89748,-14.1266,-11.0208,1.83113,-5.4837,-2.72025,1.13748,-2.67009,-3.37271,-1.00569,-3.56411,-1.89874,-1.49156,-1.15406,0.407692,2.44159,2.37066
1.450666667,-348.089,71.0517,-23.656,-12.7179,8.87342,-12.2764,-10.0976,2.35295,-5.72743,-3.78533,1.60414,-4.29306,-4.77371,-4.11383,-4.9908,-5.19832,-2.8621,-0.614588,3.48477,5.2764,2.49723
1.472000000,-346.231,71.4365,-24.0974,-10.8237,10.5559,-14.1924,-12.3795,-0.588509,-5.2394,-1.63091,2.13021,-1.48252,-4.91324,-5.45119,-4.96935,-3.16886,-3.28984,-2.37163,-0.366504,5.81808,4.43916
1.493333333,-334.2,73.7641,-31.8501,-12.2889,9.99068,-16.7369,-10.3188,1.89796,-7.61683,-4.78869,2.09239,-2.63792,-3.3771,-3.60196,-3.95402,-1.96493,-2.05252,-2.42603,-1.77019,0.0616013,1.58139
1.514666667,-335.814,71.2639,-30.9493,-10.3142,12.4661,-13.1265,-13.6877,-4.84521,-11.157,-3.82034,3.14529,-0.0674717,-1.41283,-2.64882,-4.67007,-2.31298,-0.591275,-1.12847,0.559629,1.26602,0.366736
1.536000000,-335.777,72.322,-31.7123,-10.1204,8.99223,-15.7835,-10.4711,0.480799,-8.17059,-1.42671,4.53232,-1.28336,-2.42125,-2.13474,-2.96839,-2.28911,-3.27069,-3.61866,0.570332,0.368866,1.005
1.557333333,-333.615,74.1102,-30.1331,-10.7931,8.58838,-16.8977,-13.8895,-1.85185,-7.16202,-1.53326,4.2607,-2.45437,-5.11282,-3.1493,-2.8541,0.85258,-2.11097,-2.31244,2.16852,4.10384,2.25075
1.578666667,-342.325,71.1084,-27.9702,-13.026,10.5325,-11.021,-11.3545,0.252032,-8.03871,-2.9635,3.57649,-1.95971,-3.36474,-4.18801,-6.05265,-4.21501,-3.07116,-2.10366,1.72608,4.81413,4.3804
1.600000000,-344.726,71.3779,-27.7128,-12.9058,10.4492,-13.0818,-11.7573,-0.68902,-9.50417,-3.01665,2.41396,-1.35959,-3.61143,-1.909,-3.33291,-2.42564,-1.69783,-3.00828,1.71583,3.60304,2.23362
1.621333333,-344.694,71.9836,-27.6542,-14.0649,10.1726,-11.6467,-11.3556,-0.677952,-6.91214,-1.56901,4.28363,-1.74943,-4.4524,-3.64313,-5.01897,-2.86518,-2.12127,-3.24656,2.82039,5.27178,1.16454
1.642666667,-338.445,72.5961,-29.8672,-10.7091,10.7405,-13.9653,-13.1878,-3.87461,-7.58674,-0.93456,3.81129,0.244393,-1.24887,-3.24885,-2.19375,0.577139,-3.05626,-4.06283,-0.698982,2.21258,3.05257
1.664000000,-339.096,70.1103,-34.5226,-12.5103,6.48538,-17.5551,-10.8053,1.34434,-6.44836,0.80961,5.25253,1.26397,1.60954,-3.90907,-4.10798,-0.567932,-0.102442,-2.13816,-0.583473,0.657674,-1.01366
1.685333333,-338.301,70.9144,-32.4538,-12.0076,11.0131,-17.2786,-15.0195,-3.2963,-9.07103,-1.01881,6.61956,1.0128,-0.723099,-2.05031,-1.73118,0.941881,-1.47216,-2.56329,1.84585,2.14604,1.55908
1.706666667,-339.184,71.5846,-33.3874,-11.6311,10.1309,-17.7045,-10.7557,2.46187,-6.31845,-2.1612,2.81543,-1.02929,-1.24147,-3.36988,-5.24824,-1.54128,0.670048,-0.575705,0.0193816,0.813484,-1.27852
1.728000000,-346.333,70.9119,-28.9636,-13.7467,9.45154,-15.4244,-10.8434,0.839547,-4.06231,-2.24151,1.77305,-1.54688,-2.21859,-1.48867,-2.62173,-0.368244,-1.0232,-3.22564,-2.08995,0.848361,1.91508
1.749333333,-351.491,71.3258,-25.6289,-12.6897,10.9836,-10.2812,-10.1978,0.415938,-6.32565,-3.30404,1.3652,-3.49226,-3.69195,-3.53818,-5.56907,-2.37505,-2.08737,-1.88301,2.52801,4.2734,4.62716
1.770666667,-351.722,72.5108,-23.9078,-15.9741,8.13962,-13.4315,-12.8158,-0.0935861,-5.80285,-2.90496,1.46212,-3.07078,-7.26013,-3.97202,-3.04324,-2.53667,-4.24208,-2.57723,3.43881,6.08278,5.03568
1.792000000,-346.496,73.0043,-25.8011,-15.1794,8.80559,-11.8254,-12.7348,-2.87562,-8.55632,-2.2222,3.56778,-2.44002,-5.09366,-4.78271,-4.56527,-2.36119,-3.97703,-0.80251,2.66645,3.27191,2.65185
1.813333333,-334.407,72.5862,-33.0524,-11.7127,9.55607,-16.2743,-9.66888,-0.119956,-9.00911,-5.50619,0.97789,-2.14948,-2.39297,-2.12622,-4.74863,-2.30524,-2.81214,-2.80981,0.82476,1.96932,2.20237
1.834666667,-337.828,71.2729,-32.0221,-12.7263,9.32747,-16.5568,-12.3401,-1.54324,-8.13576,-2.06679,2.58989,-2.33353,-1.87476,-2.50618,-3.0813,-1.76463,-1.88084,-3.99989,-1.06448,1.27127,2.89085
1.856000000,-339.494,69.5451,-33.2951,-10.1223,12.6201,-15.9919,-11.9498,-0.44792,-7.98211,-5.04033,0.960802,-2.41894,-3.09763,-0.0854778,-1.25553,-1.18841,-0.905782,-2.26179,-1.05383,2.79819,1.62245
1.877333333,-336.441,73.1223,-32.2442,-12.9844,8.94978,-17.0181,-11.8269,0.292782,-7.67625,-0.829179,1.15744,-3.72768,-2.36824,-1.63553,-3.75664,-0.66223,-0.388931,-1.44102,-0.772502,-0.460068,1.25778
1.898666667,-338.25,75.0558,-27.0175,-13.5543,8.82869,-12.958,-13.3096,-3.33254,-7.54042,-3.67864,3.49196,-2.56973,-6.6868,-5.18693,-5.31006,-1.86112,-3.23203,-2.73003,2.8733,4.50718,2.32475
1.920000000,-347.13,70.3227,-26.3532,-12.12,11.1237,-11.8533,-11.9813,-1.67553,-6.8533,-2.01221,5.05298,-2.50173,-6.98894,-5.42931,-5.18895,-3.60244,-3.5396,-2.21727,3.79704,6.2871,2.55214
1.941333333,-346.226,73.2458,-25.2794,-11.8787,9.89965,-13.2886,-13.0858,-0.0840816,-7.18489,-4.52756,1.39532,-0.393892,-1.68315,-2.92148,-5.09849,-5.23542,-4.4552,-3.17458,1.19617,4.52631,2.64179
1.962666667,-340.887,71.333,-29.2453,-11.2164,11.0217,-14.6339,-11.9146,-2.50998,-9.45726,-4.07686,0.948575,-2.06544,-0.612372,-3.26862,-4.74302,-1.82713,-0.885678,-0.680212,3.16395,3.36692,1.30952
1.984000000,-332.634,70.7979,-36.4818,-19.0941,5.58659,-15.8448,-8.92641,1.85362,-6.84678,-0.359921,4.83276,1.60478,1.68493,-1.01942,-3.22634,0.054876,-1.73173,-2.76253,0.772513,0.862634,1.12283
2.005333333,-341.404,66.1722,-36.0862,-12.3806,10.503,-14.3014,-11.7519,-1.73426,-8.41046,-0.651316,8.23447,3.73202,2.34735,0.651856,1.44018,1.20624,-1.1698,-1.7207,0.0804757,0.895768,-0.914905
2.026666667,-339.992,70.4636,-35.4153,-14.1976,9.20802,-15.6166,-10.3517,-0.676081,-5.62229,-0.136223,3.38323,1.48693,1.27735,0.871815,-0.637078,-1.51919,-1.34897,0.802152,1.42162,2.67329,1.95411
2.048000000,-339.843,70.8699,-30.3951,-9.66554,12.2949,-14.2394,-12.3857,-2.04971,-9.66341,-3.02861,2.83102,-1.33431,-1.47955,-3.15978,-5.45835,-2.00745,-2.27902,-1.10395,-0.847009,0.984209,3.02362
2.069333333,-345.416,73.5261,-23.8649,-12.1283,8.95633,-12.7471,-11.8193,-1.86094,-8.86194,-6.3875,1.31904,-1.30931,-3.5597,-2.30027,-3.8345,-3.18719,-3.02525,-3.63829,-0.74513,1.59744,1.87141
2.090666667,-342.293,75.336,-23.1576,-10.8789,9.30595,-14.8223,-12.3644,-2.84882,-9.44303,-6.84416,0.00592256,-2.64025,-3.53902,-2.51229,-4.47014,-3.21178,-2.38532,-3.02406,-0.208022,0.820596,0.808123
2.112000000,-341.781,73.6942,-24.3842,-11.834,8.31705,-12.3057,-12.3749,-3.39709,-10.3173,-7.36724,0.912872,0.0522389,-2.06681,-2.44023,-5.33397,-3.57703,-1.86902,-1.17584,1.02336,1.25703,-0.191229
2.133333333,-339.24,71.8642,-31.2025,-13.5403,8.99199,-16.0051,-12.9206,-3.21834,-12.7435,-5.64943,2.70756,-0.296947,-3.81136,-3.44555,-3.5761,-1.97443,-2.48651,-4.11413,-0.643441,2.39162,2.32468
2.154666667,-338.256,69.1757,-35.7821,-12.5749,8.36498,-19.9002,-14.9959,-2.74969,-9.70096,-6.02624,1.15276,-1.78046,-1.51964,-2.35329,-3.63231,-3.63516,-4.74971,-4.16124,-0.964524,-0.994865,1.05936
2.176000000,-341.154,68.8227,-34.635,-14.9115,7.82877,-18.4822,-14.1017,-3.02147,-11.7885,-5.60256,2.5887,-0.0873669,-2.35321,-1.52704,-4.31437,-3.82461,-3.16724,-2.11861,0.0090024,-0.137756,-0.17395
2.197333333,-336.863,69.9552,-35.0277,-15.4615,7.81107,-19.7279,-15.4191,-3.81018,-11.1161,-3.69506,0.411914,-2.97912,-3.20322,-4.33905,-5.17845,-2.44159,-0.825444,-1.02949,-0.901,-0.046252,2.46269
2.218666667,-337.092,74.0407,-28.9054,-11.8412,8.6805,-15.7831,-12.7073,-0.976452,-9.86346,-4.85212,0.238131,-5.28429,-4.69644,-3.35215,-3.1139,-0.37519,-0.430338,-1.38903,-0.27818,0.0191079,2.12554
2.240000000,-341.465,76.4065,-23.8538,-13.6247,9.74835,-13.2604,-13.7574,-3.40709,-7.39206,-5.95618,-0.742887,-2.65271,-5.78766,-2.99882,-4.00605,-3.66904,-0.269169,-0.271049,0.378814,-0.924667,0.964336
2.261333333,-340.982,74.325,-26.9274,-13.9523,9.60691,-12.4472,-13.0301,-1.74802,-7.02309,-3.7108,1.7712,-2.39682,-5.58086,-5.52741,-5.78208,-2.96593,-1.79719,-2.63858,-0.279329,2.20006,1.94384
2.282666667,-342.173,75.9218,-25.8561,-14.1886,11.6343,-13.2543,-11.9425,-0.0248728,-7.55888,-4.12233,3.96594,-2.8112,-7.02684,-5.14978,-5.8313,-1.02343,-1.14048,-3.74478,-0.524662,2.2514,2.3491
2.304000000,-335.135,72.1318,-29.9805,-8.92962,9.81795,-14.9148,-10.2054,-0.527121,-8.83377,-1.8329,1.50393,-2.03457,-2.34312,-5.04833,-5.45232,-0.555049,-2.27744,-2.92477,-1.65274,0.483229,3.67647
2.325333333,-336.465,73.9324,-31.7763,-11.7342,11.7727,-14.6613,-10.3927,-1.82962,-8.57547,-2.95212,4.10436,0.229897,-0.545166,-2.40057,-4.92301,-1.51163,-2.77947,-2.75592,-1.05723,-0.151088,2.25712
2.346666667,-337.066,72.4204,-32.5867,-11.3273,11.4828,-14.4253,-11.3299,0.162797,-8.02967,-2.26713,0.275261,-1.55241,-1.97749,-2.64561,-2.00495,1.1145,1.19628,-1.31646,0.628148,2.66347,0.997314
2.368000000,-338.93,72.1443,-29.6105,-9.54514,11.4014,-14.9081,-10.5965,1.70015,-7.43676,-1.06737,2.97056,-1.36108,-2.45945,-2.85008,-2.29019,-1.12911,-0.257942,-2.1233,-1.22623,2.21976,3.40547
2.389333333,-346.655,71.7016,-27.4734,-11.6113,9.97026,-14.7609,-10.5903,2.65016,-4.75959,0.39996,2.64232,-1.05566,-2.03844,-3.7052,-4.84118,-3.29826,-1.86591,-1.34186,-0.581195,0.764909,0.773701
2.410666667,-346.884,74.1785,-22.3671,-11.4254,12.3981,-14.5318,-13.922,-2.54874,-8.82925,-6.47271,2.08372,-1.95527,-2.7728,-2.71049,-6.253,-3.36741,-0.93347,-1.51104,0.292346,2.29865,0.951616
2.432000000,-347.013,75.0466,-21.5694,-12.9578,8.6055,-10.8013,-12.2905,-3.12494,-8.0095,-6.13804,-0.0108697,-1.63273,-5.21272,-4.77774,-3.82588,-1.41532,-0.802701,-0.863834,-0.059105,2.33608,3.02763
2.453333333,-344.292,69.9874,-29.4796,-12.2142,9.24943,-13.0866,-11.2879,-1.73082,-9.75632,-2.7364,3.39731,-0.915755,-1.64615,-0.700916,-0.539822,-0.212544,-2.47411,-3.99544,-0.862514,3.46916,2.55752
2.474666667,-336.322,71.9608,-32.7043,-11.7703,11.1729,-16.6007,-12.2273,-2.7726,-9.74464,-2.96581,2.15388,0.940552,-1.71153,-1.88752,-0.311882,1.36595,-2.24154,-3.74709,-1.77166,1.91115,2.58768
2.496000000,-338.163,72.3984,-30.4231,-10.7375,11.7574,-14.9821,-11.7036,-3.07791,-10.6675,-6.89019,0.409473,0.507313,-1.42873,-0.169155,-1.37938,-1.25872,-2.04297,-1.01007,-0.192892,2.6988,0.396325
2.517333333,-335.92,72.7814,-31.6827,-11.6365,11.1202,-13.6874,-11.8814,-2.34582,-8.03029,-3.43816,-0.267631,-2.2772,-1.02945,-0.816796,-1.64366,1.32857,1.37159,-0.40441,0.984807,1.44727,0.680073
2.538666667,-337.202,73.9406,-30.7371,-11.9329,13.9379,-11.4748,-9.45213,1.9065,-7.93676,-6.00858,-0.333658,-4.38885,-4.48159,-3.77893,-6.40926,-1.10723,2.33213,0.000772509,2.80549,4.27952,0.933014
2.560000000,-346.923,71.314,-27.9194,-13.8773,9.28434,-12.835,-10.4174,-0.734429,-7.01177,-5.69761,0.510705,0.156328,0.652504,0.807236,0.387369,1.22773,0.445785,-1.9086,-1.55992,1.68952,2.122
2.581333333,-343.797,73.6749,-23.1267,-12.8665,8.45743,-12.1874,-12.1672,-1.7966,-9.15605,-7.11362,-0.413498,-3.66378,-5.07665,-2.37468,-3.90955,-2.45491,-0.57228,-0.505616,2.46754,3.61262,2.0448
2.602666667,-344.14,72.7996,-25.7978,-13.5831,10.3904,-11.7539,-12.877,-3.39776,-9.35702,-3.81199,0.791767,-1.66694,-3.21788,-5.07687,-5.05708,-0.839306,0.467412,-0.914981,1.43883,2.40387,2.2356
2.624000000,-326.103,73.0238,-31.6383,-9.6906,8.8666,-13.5855,-9.8225,0.980153,-4.44251,-0.656873,4.64226,2.8947,0.0541518,0.960434,-2.40454,-1.12362,-2.86074,-6.36015,-3.75147,0.0907883,2.74904
2.645333333,-325.793,77.4097,-25.5433,-7.65798,12.8306,-8.31844,-9.62175,0.0794791,-7.39601,-2.33301,5.83733,3.08819,-0.369596,-0.714327,-0.123773,-2.85938,-3.11842,0.14857,-0.61079,0.017698,2.57848
2.666666667,-326.492,75.8274,-24.8071,-6.96135,12.2672,-9.48721,-10.5332,0.018456,-6.83417,-3.83052,4.35034,1.66007,-0.44492,0.79169,-1.98267,-2.77332,-5.39089,-3.52266,0.32998,2.78056,1.35473
2.688000000,-332.434,72.4555,-33.1737,-13.397,7.98073,-14.4465,-14.8826,-3.15654,-7.63782,-3.90892,1.76166,0.0202611,0.577389,1.02498,-2.18927,-2.1431,-3.21685,-4.5332,0.240873,2.45692,4.23973
2.709333333,-335.078,76.0223,-26.0148,-10.1628,8.10988,-11.2703,-10.145,-1.21998,-7.39109,-4.76878,0.4735,-0.754027,-3.57011,-0.734478,-2.0182,-2.73664,-3.50318,-3.45093,0.322173,4.26498,4.22367
2.730666667,-332.79,77.9618,-22.4607,-12.8003,7.49692,-10.1657,-9.02821,0.292941,-4.53967,-3.33252,1.77147,-1.02663,-2.15947,-1.06757,-1.32111,-2.69514,-3.32533,-2.11279,-0.317158,1.72215,1.39781
2.752000000,-333.374,77.3051,-20.2419,-11.3196,7.35426,-8.49323,-8.56645,-0.511661,-4.89408,-2.44049,1.97773,0.429781,-3.89335,-3.02259,-3.68844,-3.6036,-4.14327,-3.30784,-0.74847,2.85469,3.72564
2.773333333,-335.04,75.6145,-22.6421,-11.2332,6.9019,-8.99912,-10.6285,-1.86612,-3.83619,-1.32493,0.841782,-4.23305,-5.08011,-1.0231,-1.60886,-4.5162,-4.0673,-2.26646,1.77972,4.3506,3.15663
2.794666667,-326.826,74.1262,-28.2561,-7.07466,9.95549,-12.9469,-11.2715,-0.666089,-7.4521,-3.79832,4.12772,0.335517,-1.0141,-2.22462,-0.769388,-2.1427,-3.3302,-1.47096,-0.656463,2.93418,3.09167
2.816000000,-329.568,73.2305,-29.4401,-10.2441,9.15098,-10.9675,-8.6299,1.19251,-6.50164,-3.09808,3.98514,1.40315,-1.10825,-1.41876,-3.94791,-0.95382,-2.52873,-3.41647,-1.21748,1.28953,1.95076
2.837333333,-331.024,72.7053,-29.9001,-9.76762,9.13508,-11.7673,-7.69001,0.564434,-8.38716,-2.37369,6.51097,2.44847,-0.853093,-0.914297,-3.34196,-2.16965,-3.59578,-2.52092,-0.0240782,0.173421,1.14468
2.858666667,-330.741,74.276,-27.6609,-7.83851,10.6646,-11.7274,-10.3498,-1.07388,-5.42886,-3.16367,6.31429,0.910636,-2.30455,-0.516071,-3.69791,-2.06075,-1.94931,-1.34994,0.764546,4.06016,3.80792
2.880000000,-335.858,72.2996,-27.8579,-12.7322,8.06934,-9.882,-8.07893,-0.404336,-5.54268,-2.60345,3.18696,-0.0264958,-1.22868,-0.963545,-1.75708,-1.33395,-1.64794,-0.501074,1.07837,3.62401,2.65409
2.901333333,-335.093,74.2775,-22.8403,-9.82971,10.7709,-8.6607,-10.8046,-0.486025,-4.48937,-2.44924,1.35892,-2.01096,-4.40338,-2.40177,-4.70758,-3.58549,-4.74102,-2.18593,2.98812,4.10076,3.18073
2.922666667,-336.696,74.0581,-24.114,-12.8561,8.10898,-8.49184,-9.38069,-1.72491,-4.85611,-2.6184,2.45574,-0.977483,-3.81623,-2.23919,-2.25182,0.521005,-0.194199,-1.95502,1.85431,1.78075,1.17371
2.944000000,-331.895,73.8431,-26.3853,-10.0087,9.72911,-7.22043,-11.9263,-2.87719,-6.52602,-1.0981,3.10321,0.986263,-1.64399,-2.1398,-2.44316,-1.72247,-2.49178,-1.82934,-0.131352,2.72368,1.7134
2.965333333,-328.807,71.6945,-30.9585,-8.99306,7.14596,-13.6392,-10.3713,0.639242,-7.07601,-2.06476,4.5335,2.24638,2.5345,0.911159,-0.90557,1.70716,0.545536,-3.11153,0.544679,2.88996,2.48843
2.986666667,-335.247,68.7559,-30.2699,-10.0581,8.5146,-11.7463,-8.70574,1.32782,-4.54133,-1.73192,6.49254,3.3915,1.65053,0.446921,-0.136564,0.218979,-0.706925,-6.44762,-3.79648,-2.11498,-0.633174
