TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
8.219863946,0.157288,0.910541,0.399253,0.253312,1.10937,0.407782,2.45811,0.921165,0.815752,0.230116,0.344422,0.33933
8.266303855,0.339816,0.809538,0.102236,0.700712,0.73654,0.620851,2.12598,1.0217,1.08624,0,0.418871,0.402131
8.312743764,0.68709,0.81999,0.0162987,0.740594,0.0718101,0.450075,1.36335,1.28119,0.908184,0.114477,0.424585,0.551765
8.359183673,0.73351,0.886062,0.0258888,0.629202,0.208288,0.752473,1.16938,1.38908,0.473755,0.168443,0.328009,0.457408
8.405623583,0.402923,1.14782,0.305866,0.186213,0.118354,0.135171,1.31773,1.40507,0.444644,0.163548,0.70115,0.318161
8.452063492,0.284304,0.907824,0.632019,0.0176727,0.17939,0.0501609,1.34181,1.41566,0.521533,0,0.799392,0.283297
8.498503401,0.284324,1.0743,0.535379,0.0189899,0.477179,0.0257604,1.39485,1.40655,0.365762,0,0.78169,0.223575
8.544943311,0.250113,1.23906,0.493598,0.021813,0.666218,0.00822809,1.43664,1.33456,0.254922,0,0.86689,0.232506
8.591383220,0.198674,1.43867,0.389624,0.132274,0.769129,0,1.62378,1.41942,0.0649324,0,0.826208,0.248955
8.637823129,0.203452,1.39047,0.43824,0.267049,0.800965,0,1.56869,1.49246,0.0215901,0.211666,0.890469,0.459396
8.684263039,0.249889,1.42071,0.504471,0.224122,0.79851,0.00351039,1.27852,1.76487,0.0276718,0.460732,0.490711,0.424685
8.730702948,0.191426,1.59716,0.620492,0,0.807672,0.298264,0.82801,2.00519,0.00593321,0.26343,0.721699,0.122339
8.777142857,0.67269,1.31667,0.674076,0.00708752,0.573422,0.26414,0.716913,1.67552,0.240669,0.00159928,1.19636,0.371583
8.823582766,0.621365,1.38604,0.701526,0.189039,0.26433,0,0.611463,1.7858,0.267017,0.048704,1.0604,0.280579
8.870022676,0.340972,1.24671,0.663487,0.0763079,0.350756,0.178758,1.05184,2.12882,0.374201,0.0360988,0.832796,0.183631
8.916462585,0.413484,1.55234,0.69089,0.185971,0.214927,0.154227,1.25794,2.05054,0.559321,0,0.780215,0.0433266
8.962902494,0.33671,1.92988,0.28659,0.185301,0.10907,0.381022,1.09008,1.83629,0.62127,0.0485368,0.953211,0
9.009342404,0.00195098,1.71267,0.220741,0.217263,0.286733,0.64652,1.01356,1.44362,0.528942,0.0789637,1.11774,0.072076
9.055782313,0.151388,1.18738,0.584501,0.266689,0.501688,0.791507,0.984389,1.2242,0.706428,0,1.03915,0.261353
9.102222222,0.415109,0.974411,0.320338,0.250804,0.388388,0.649274,0.681573,1.42544,1.30894,0,0.900265,0.254162
9.148662132,0.744992,0.764354,0.205556,0.686658,0.453625,0.777372,0.804729,1.46306,1.43869,0.0507129,0.524076,0.259369
9.195102041,0.640445,0.656247,0.126032,0.685918,0.542712,0.752264,0.884074,1.29028,1.43532,0.160756,0.558599,0.251949
9.241541950,0.472388,0.988618,0.2021,0.5079,0.708027,0.858422,0.810005,1.08711,1.28777,0.105735,0.496028,0.293645
9.287981859,0.228521,1.47467,0.246055,0.273781,0.820914,1.04326,0.892502,1.14189,1.05051,0.198389,0.392828,0.176766
9.334421769,0.139069,1.62671,0.401508,0.0345409,0.617939,0.907361,1.13253,1.42165,0.602791,0.123101,0.769408,0
9.380861678,0.138415,1.20946,0.529328,0.0204453,0.421329,0.329094,1.46837,1.4136,0.361018,0.164017,0.846477,0.0660675
9.427301587,0.104904,1.25796,0.551076,0.0179638,0.666213,0,1.55858,1.46244,0.26174,0.167732,0.870688,0.0919859
9.473741497,0.150836,1.17724,0.433532,0.0177145,0.719925,0,1.70369,1.5135,0.176124,0.141208,0.705377,0.102294
9.520181406,0.372238,1.20253,0.479412,0.196724,0.686808,0.00661975,1.74477,1.44291,0.0724235,0.269231,0.570082,0.189423
9.566621315,0.325423,1.29917,0.538394,0.256957,0.612626,0.00082583,1.40441,1.8292,0.0146076,0.541889,0.460361,0.368398
9.613061224,0.180192,1.65733,0.531121,0.0542023,0.474361,0.207405,0.833677,2.20848,0,0.392497,0.566042,0.152868
9.659501134,0.580252,1.36611,0.723924,0.208091,0.268098,0.306089,0.661832,1.9434,0.21522,0,1.05629,0.304126
9.705941043,0.524642,1.20767,0.644339,0.0787603,0.03137,0.0995741,0.775677,1.82465,0.26823,0.284899,1.00015,0.388635
9.752380952,0.511754,1.45687,0.446973,0.179826,0.219603,0.000132602,0.548572,1.90137,0.616696,0.503247,0.905504,0.372933
